# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,2
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-0.0248,12.2602,3042,0,0
0.0000,12.3529,3065,0,1
0.0248,12.3005,3052,0,1
0.0496,12.2602,3042,3180,1
0.0744,12.3126,3055,3181,1
0.0992,12.3206,3057,3180,1
0.1240,12.3327,3060,3185,1
0.1488,12.2844,3048,3181,1
0.1736,12.2682,3044,3185,1
0.1984,12.3771,3071,3181,1
0.2232,12.3206,3057,3187,1
0.2480,12.3166,3056,3186,1
0.2728,12.2844,3048,3179,1
0.2976,12.3247,3058,3183,1
0.3224,12.2602,3042,3184,1
0.3472,12.2763,3046,3185,1
0.3720,12.3045,3053,3185,1
0.3968,12.3166,3056,3181,1
0.4216,12.2924,3050,3184,1
0.4464,12.2844,3048,3187,1
0.4712,12.3488,3064,3184,1
0.4960,12.3126,3055,3180,1
0.5209,12.3287,3059,3185,1
0.5457,12.2803,3047,3186,1
0.5705,12.2844,3048,3186,1
0.5953,12.3529,3065,3181,1
0.6201,12.2924,3050,3189,1
0.6449,12.2844,3048,3185,1
0.6697,12.2803,3047,3185,1
0.6945,12.3206,3057,3183,1
0.7193,12.2602,3042,3182,1
0.7441,12.3045,3053,3186,1
0.7689,12.2763,3046,3178,1
0.7937,12.3609,3067,3179,1
0.8185,12.3206,3057,3180,1
0.8433,12.3005,3052,3184,1
0.8681,12.2320,3035,3186,1
0.8929,12.2521,3040,3185,1
0.9177,12.3488,3064,3183,1
0.9425,12.2844,3048,3183,1
0.9673,12.2521,3040,3185,1
0.9921,12.2965,3051,3185,1
1.0169,12.2844,3048,3185,1
1.0417,12.3206,3057,3187,1
1.0665,12.3166,3056,3187,1
1.0913,12.2360,3036,3181,1
1.1161,12.2521,3040,3186,1
1.1409,12.3488,3064,3184,1
1.1657,12.2844,3048,3181,1
1.1905,12.2682,3044,3186,1
1.2153,12.2602,3042,3185,1
1.2401,12.2602,3042,3182,1
1.2649,12.3569,3066,3180,1
1.2897,12.3569,3066,3180,1
1.3145,12.2803,3047,3187,1
1.3393,12.2682,3044,3183,1
1.3641,12.2803,3047,3180,1
1.3889,12.3690,3069,3184,1
1.4137,12.3529,3065,3180,1
1.4385,12.3327,3060,3185,1
1.4633,12.2320,3035,3188,1
1.4881,12.2682,3044,3185,1
1.5129,12.3287,3059,3183,1
1.5378,12.3771,3071,3187,1
1.5626,12.3690,3069,3189,1
1.5874,12.2481,3039,3185,1
1.6122,12.2682,3044,3180,1
1.6370,12.2441,3038,3185,1
1.6618,12.2844,3048,3180,1
1.6866,12.3569,3066,3185,1
1.7114,12.3529,3065,3185,1
1.7362,12.2924,3050,3186,1
1.7610,12.2682,3044,3189,1
1.7858,12.2844,3048,3187,1
1.8106,12.2844,3048,3186,1
1.8354,12.2965,3051,3187,1
1.8602,12.4899,3099,3185,1
1.8850,12.3529,3065,3186,1
1.9098,12.4415,3087,3185,1
1.9346,12.4133,3080,3185,1
1.9594,12.4133,3080,3183,1
1.9842,12.3771,3071,3183,1
2.0090,12.3569,3066,3185,1
2.0338,12.3327,3060,3174,1
2.0586,12.3730,3070,3186,1
2.0834,12.2844,3048,3189,1
2.1082,12.3085,3054,3189,1
2.1330,12.3166,3056,3185,1
2.1578,12.3166,3056,3189,1
2.1826,12.3851,3073,3184,1
2.2074,12.4295,3084,3180,1
2.2322,12.5544,3115,3185,1
2.2570,12.4980,3101,3185,1
2.2818,12.4496,3089,3189,1
2.3066,12.4496,3089,3189,1
2.3314,12.2682,3044,3189,1
2.3562,12.3488,3064,3189,1
2.3810,12.4375,3086,3179,1
2.4058,12.5544,3115,3187,1
2.4306,12.4214,3082,3188,1
2.4554,12.2682,3044,3189,1
2.4802,12.4174,3081,3183,1
2.5050,12.6108,3129,3186,1
2.5299,12.2803,3047,3189,1
2.5547,12.4859,3098,3186,1
2.5795,12.6148,3130,3189,1
2.6043,12.2803,3047,3189,1
2.6291,12.6108,3129,3189,1
2.6539,12.4698,3094,3189,1
2.6787,12.5544,3115,3186,1
2.7035,12.1232,3008,3189,1
2.7283,11.7282,2910,3163,1
2.7531,12.8526,3189,3189,1
2.7779,11.4461,2840,3107,1
2.8027,12.8526,3189,3189,1
2.8275,12.0627,2993,3112,1
2.8523,12.8526,3189,3189,1
2.8771,11.5226,2859,3159,1
2.9019,12.1191,3007,3134,1
2.9267,11.3131,2807,3140,1
2.9515,12.6390,3136,3189,1
2.9763,12.8526,3189,3136,1
3.0011,12.5020,3102,3189,1
3.0259,12.0305,2985,3189,1
3.0507,10.7125,2658,3189,1
3.0755,12.1352,3011,3189,1
3.1003,12.2199,3032,3189,1
