# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,6
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-2.3810,5.1104,1268,0,0
-2.3562,5.0903,1263,0,0
-2.3314,5.0782,1260,0,0
-2.3066,5.0782,1260,0,0
-2.2818,5.0701,1258,0,0
-2.2570,5.0782,1260,0,0
-2.2322,5.0742,1259,0,0
-2.2074,5.0782,1260,0,0
-2.1826,5.0782,1260,0,0
-2.1578,5.0822,1261,0,0
-2.1330,5.0822,1261,0,0
-2.1082,5.1024,1266,0,0
-2.0834,5.0782,1260,0,0
-2.0586,5.0661,1257,0,0
-2.0338,5.0903,1263,0,0
-2.0090,5.0782,1260,0,0
-1.9842,5.0782,1260,0,0
-1.9594,5.0742,1259,0,0
-1.9346,5.0943,1264,0,0
-1.9098,5.0983,1265,0,0
-1.8850,5.0379,1250,0,0
-1.8602,5.0862,1262,0,0
-1.8354,5.0983,1265,0,0
-1.8106,5.1225,1271,0,0
-1.7858,5.0742,1259,0,0
-1.7610,5.0822,1261,0,0
-1.7362,5.0822,1261,0,0
-1.7114,5.1024,1266,0,0
-1.6866,5.0661,1257,0,0
-1.6618,5.0419,1251,0,0
-1.6370,5.0822,1261,0,0
-1.6122,5.0903,1263,0,0
-1.5874,5.0903,1263,0,0
-1.5626,5.0782,1260,0,0
-1.5378,5.0742,1259,0,0
-1.5129,5.0782,1260,0,0
-1.4881,5.1064,1267,0,0
-1.4633,5.0983,1265,0,0
-1.4385,5.0943,1264,0,0
-1.4137,5.0661,1257,0,0
-1.3889,5.0862,1262,0,0
-1.3641,5.1265,1272,0,0
-1.3393,5.0782,1260,0,0
-1.3145,5.0782,1260,0,0
-1.2897,5.0580,1255,0,0
-1.2649,5.0822,1261,0,0
-1.2401,5.0742,1259,0,0
-1.2153,5.1024,1266,0,0
-1.1905,5.0742,1259,0,0
-1.1657,5.0782,1260,0,0
-1.1409,5.0862,1262,0,0
-1.1161,5.0661,1257,0,0
-1.0913,5.0862,1262,0,0
-1.0665,5.0903,1263,0,0
-1.0417,5.0943,1264,0,0
-1.0169,5.0822,1261,0,0
-0.9921,5.0742,1259,0,0
-0.9673,5.0822,1261,0,0
-0.9425,5.0782,1260,0,0
-0.9177,5.0862,1262,0,0
-0.8929,5.0943,1264,0,0
-0.8681,5.0822,1261,0,0
-0.8433,5.0862,1262,0,0
-0.8185,5.0742,1259,0,0
-0.7937,5.0862,1262,0,0
-0.7689,5.0903,1263,0,0
-0.7441,5.0338,1249,0,0
-0.7193,5.0903,1263,0,0
-0.6945,5.0782,1260,0,0
-0.6697,5.0782,1260,0,0
-0.6449,5.0903,1263,0,0
-0.6201,5.0782,1260,0,0
-0.5953,5.0903,1263,0,0
-0.5705,5.0782,1260,0,0
-0.5457,5.0822,1261,0,0
-0.5209,5.0862,1262,0,0
-0.4960,5.0943,1264,0,0
-0.4712,5.0943,1264,0,0
-0.4464,5.0379,1250,0,0
-0.4216,5.0862,1262,0,0
-0.3968,5.0943,1264,0,0
-0.3720,5.0822,1261,0,0
-0.3472,5.0862,1262,0,0
-0.3224,5.0862,1262,0,0
-0.2976,5.0862,1262,0,0
-0.2728,5.0943,1264,0,0
-0.2480,5.0862,1262,0,0
-0.2232,5.0983,1265,0,0
-0.1984,5.0983,1265,0,0
-0.1736,5.0782,1260,0,0
-0.1488,5.0822,1261,0,0
-0.1240,5.0983,1265,0,0
-0.0992,5.0862,1262,0,0
-0.0744,5.0701,1258,0,0
-0.0496,5.0903,1263,0,0
-0.0248,5.1265,1272,0,0
0.0000,5.0782,1260,0,1
0.0248,5.0742,1259,0,1
0.0496,5.1064,1267,3183,1
0.0744,5.0862,1262,3180,1
0.0992,5.0943,1264,3181,1
0.1240,5.0742,1259,3185,1
0.1488,5.1064,1267,3183,1
0.1736,5.0862,1262,3182,1
0.1984,5.1265,1272,3183,1
0.2232,5.1145,1269,3180,1
0.2480,5.0782,1260,3185,1
0.2728,5.0943,1264,3181,1
0.2976,5.0822,1261,3189,1
0.3224,5.0983,1265,3185,1
0.3472,5.0782,1260,3183,1
0.3720,5.0943,1264,3184,1
0.3968,5.0943,1264,3185,1
0.4216,5.0862,1262,3184,1
0.4464,5.0862,1262,3188,1
0.4712,5.0943,1264,3189,1
0.4960,5.0983,1265,3184,1
0.5209,5.0983,1265,3185,1
0.5457,5.0943,1264,3186,1
0.5705,5.1225,1271,3183,1
0.5953,5.0943,1264,3186,1
0.6201,5.0782,1260,3186,1
0.6449,5.0983,1265,3184,1
0.6697,5.0782,1260,3185,1
0.6945,5.0782,1260,3185,1
0.7193,5.0943,1264,3184,1
0.7441,5.1024,1266,3186,1
0.7689,5.0943,1264,3185,1
0.7937,5.0943,1264,3179,1
0.8185,5.0661,1257,3183,1
0.8433,5.0701,1258,3186,1
0.8681,5.0782,1260,3186,1
0.8929,5.0903,1263,3180,1
0.9177,5.0782,1260,3186,1
0.9425,5.0742,1259,3185,1
0.9673,5.0903,1263,3185,1
0.9921,5.1225,1271,3187,1
1.0169,5.0943,1264,3185,1
1.0417,5.0742,1259,3183,1
1.0665,5.0742,1259,3186,1
1.0913,5.0943,1264,3185,1
1.1161,5.0903,1263,3186,1
1.1409,5.0943,1264,3182,1
1.1657,5.0782,1260,3184,1
1.1905,5.0903,1263,3184,1
1.2153,5.0742,1259,3183,1
1.2401,5.0782,1260,3185,1
1.2649,5.1104,1268,3185,1
1.2897,5.0782,1260,3186,1
1.3145,5.0943,1264,3189,1
1.3393,5.0943,1264,3183,1
1.3641,5.1064,1267,3185,1
1.3889,5.1225,1271,3185,1
1.4137,5.0782,1260,3180,1
1.4385,5.0903,1263,3180,1
1.4633,5.0782,1260,3185,1
1.4881,5.1064,1267,3186,1
1.5129,5.1064,1267,3185,1
1.5378,5.0903,1263,3185,1
1.5626,5.0943,1264,3180,1
1.5874,5.0782,1260,3183,1
1.6122,5.0782,1260,3185,1
1.6370,5.0983,1265,3185,1
1.6618,5.0822,1261,3185,1
1.6866,5.0943,1264,3181,1
1.7114,5.0943,1264,3186,1
1.7362,5.1265,1272,3185,1
1.7610,5.0943,1264,3185,1
1.7858,5.0782,1260,3188,1
1.8106,5.0782,1260,3185,1
1.8354,5.0903,1263,3184,1
1.8602,5.0943,1264,3185,1
1.8850,5.0943,1264,3183,1
1.9098,5.1064,1267,3185,1
1.9346,5.0862,1262,3186,1
1.9594,5.1346,1274,3185,1
1.9842,5.0943,1264,3186,1
2.0090,5.0862,1262,3187,1
2.0338,5.1064,1267,3186,1
2.0586,5.0782,1260,3185,1
2.0834,5.0782,1260,3186,1
2.1082,5.0862,1262,3180,1
2.1330,5.0943,1264,3186,1
2.1578,5.0983,1265,3185,1
2.1826,5.0983,1265,3183,1
2.2074,5.0500,1253,3187,1
2.2322,5.0943,1264,3185,1
2.2570,5.1064,1267,3186,1
2.2818,5.0943,1264,3185,1
2.3066,5.0782,1260,3184,1
2.3314,5.0943,1264,3189,1
2.3562,5.1225,1271,3185,1
2.3810,5.0782,1260,3180,1
2.4058,5.1104,1268,3185,1
2.4306,5.0419,1251,3189,1
2.4554,5.0943,1264,3189,1
2.4802,5.0983,1265,3185,1
2.5050,5.0661,1257,3185,1
2.5299,5.0983,1265,3186,1
2.5547,5.0782,1260,3186,1
2.5795,5.0822,1261,3183,1
2.6043,5.0742,1259,3186,1
2.6291,5.0742,1259,3185,1
2.6539,5.0862,1262,3187,1
2.6787,5.0903,1263,3185,1
2.7035,5.0943,1264,3181,1
